"","location","date","CAMERA","depth_G","depth_Etire","depth_Wtire","top_Etire","side_Etire","top_Wtire","side_Wtire","depth_Stire","top_Stire","side_Stire","snow_depth","Network","City","ST","x","y"
"785","Han",2021-10-14,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"786","Han",2021-10-15,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"787","Han",2021-10-16,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"788","Han",2021-10-17,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"789","Han",2021-10-18,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"790","Han",2021-10-19,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"791","Han",2021-10-20,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"792","Han",2021-10-21,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"793","Han",2021-10-22,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"794","Han",2021-10-23,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"795","Han",2021-10-24,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"796","Han",2021-10-25,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"797","Han",2021-10-26,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"798","Han",2021-10-27,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"799","Han",2021-10-28,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"800","Han",2021-10-29,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"801","Han",2021-10-30,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"802","Han",2021-10-31,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"803","Han",2021-11-01,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"804","Han",2021-11-02,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"805","Han",2021-11-03,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"806","Han",2021-11-04,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"807","Han",2021-11-05,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"808","Han",2021-11-06,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"809","Han",2021-11-07,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"810","Han",2021-11-08,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"811","Han",2021-11-09,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"812","Han",2021-11-10,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"813","Han",2021-11-11,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"814","Han",2021-11-12,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"815","Han",2021-11-13,TRUE,0,0,0,"n","n","n","n",NA,"","",6,"ENWX","Handcock","WI",-89.53542263,44.12137843
"816","Han",2021-11-14,TRUE,0,0,0,"n","n","n","n",NA,"","",15,"ENWX","Handcock","WI",-89.53542263,44.12137843
"817","Han",2021-11-15,TRUE,0,0,0,"n","n","n","n",NA,"","",37,"ENWX","Handcock","WI",-89.53542263,44.12137843
"818","Han",2021-11-16,TRUE,0,0,0,"n","n","n","n",NA,"","",24,"ENWX","Handcock","WI",-89.53542263,44.12137843
"819","Han",2021-11-17,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"820","Han",2021-11-18,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"821","Han",2021-11-19,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"822","Han",2021-11-20,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"823","Han",2021-11-21,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"824","Han",2021-11-22,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"825","Han",2021-11-23,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"826","Han",2021-11-24,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"827","Han",2021-11-25,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"828","Han",2021-11-26,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"829","Han",2021-11-27,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"830","Han",2021-11-28,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"831","Han",2021-11-29,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"832","Han",2021-11-30,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"833","Han",2021-12-01,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"834","Han",2021-12-02,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"835","Han",2021-12-03,TRUE,100,60,60,"y","n","y","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"836","Han",2021-12-04,TRUE,0,0,0,"n","n","n","n",NA,"","",24,"ENWX","Handcock","WI",-89.53542263,44.12137843
"837","Han",2021-12-05,TRUE,0,0,0,"n","n","n","n",NA,"","",16,"ENWX","Handcock","WI",-89.53542263,44.12137843
"838","Han",2021-12-06,TRUE,0,0,0,"n","n","n","n",NA,"","",34,"ENWX","Handcock","WI",-89.53542263,44.12137843
"839","Han",2021-12-07,TRUE,0,0,0,"n","n","n","n",NA,"","",22,"ENWX","Handcock","WI",-89.53542263,44.12137843
"840","Han",2021-12-08,TRUE,60,40,40,"y","n","y","n",NA,"","",21,"ENWX","Handcock","WI",-89.53542263,44.12137843
"841","Han",2021-12-09,TRUE,20,0,0,"n","n","n","n",NA,"","",24,"ENWX","Handcock","WI",-89.53542263,44.12137843
"842","Han",2021-12-10,TRUE,40,0,0,"n","n","n","n",NA,"","",41,"ENWX","Handcock","WI",-89.53542263,44.12137843
"843","Han",2021-12-11,TRUE,140,60,80,"y","y","y","y",NA,"","",107,"ENWX","Handcock","WI",-89.53542263,44.12137843
"844","Han",2021-12-12,TRUE,120,40,60,"y","y","y","y",NA,"","",152,"ENWX","Handcock","WI",-89.53542263,44.12137843
"845","Han",2021-12-13,TRUE,120,40,40,"y","n","y","n",NA,"","",140,"ENWX","Handcock","WI",-89.53542263,44.12137843
"846","Han",2021-12-14,TRUE,100,0,0,"n","n","n","y",NA,"","",108,"ENWX","Handcock","WI",-89.53542263,44.12137843
"847","Han",2021-12-15,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"","",45,"ENWX","Handcock","WI",-89.53542263,44.12137843
"848","Han",2021-12-16,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"849","Han",2021-12-17,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"850","Han",2021-12-18,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"851","Han",2021-12-19,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"852","Han",2021-12-20,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"853","Han",2021-12-21,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"854","Han",2021-12-22,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"855","Han",2021-12-23,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"856","Han",2021-12-24,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"857","Han",2021-12-25,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"858","Han",2021-12-26,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"859","Han",2021-12-27,TRUE,NA,NA,NA,"y","n","y","n",NA,"","",58,"ENWX","Handcock","WI",-89.53542263,44.12137843
"860","Han",2021-12-28,TRUE,60,0,0,"n","n","n","n",NA,"","",81,"ENWX","Handcock","WI",-89.53542263,44.12137843
"861","Han",2021-12-29,TRUE,160,100,120,"y","y","y","y",NA,"","",126,"ENWX","Handcock","WI",-89.53542263,44.12137843
"862","Han",2021-12-30,TRUE,NA,NA,NA,"y","y","y","y",NA,"","",123,"ENWX","Handcock","WI",-89.53542263,44.12137843
"863","Han",2021-12-31,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"","",123,"ENWX","Handcock","WI",-89.53542263,44.12137843
"864","Han",2022-01-01,TRUE,120,20,60,"y","y","y","y",NA,"","",117,"ENWX","Handcock","WI",-89.53542263,44.12137843
"865","Han",2022-01-02,TRUE,120,20,60,"n","y","y","y",NA,"","",112,"ENWX","Handcock","WI",-89.53542263,44.12137843
"866","Han",2022-01-03,TRUE,120,20,60,"n","y","y","y",NA,"","",109,"ENWX","Handcock","WI",-89.53542263,44.12137843
"867","Han",2022-01-04,TRUE,100,0,40,"n","n","y","n",NA,"","",104,"ENWX","Handcock","WI",-89.53542263,44.12137843
"868","Han",2022-01-05,TRUE,100,0,40,"n","n","y","n",NA,"","",98,"ENWX","Handcock","WI",-89.53542263,44.12137843
"869","Han",2022-01-06,TRUE,200,80,100,"y","y","y","y",NA,"","",141,"ENWX","Handcock","WI",-89.53542263,44.12137843
"870","Han",2022-01-08,TRUE,200,40,40,"y","y","y","y",NA,"","",132,"ENWX","Handcock","WI",-89.53542263,44.12137843
"871","Han",2022-01-09,TRUE,180,0,0,"n","y","n","y",NA,"","",127,"ENWX","Handcock","WI",-89.53542263,44.12137843
"872","Han",2022-01-10,TRUE,160,0,0,"n","y","n","y",NA,"","",121,"ENWX","Handcock","WI",-89.53542263,44.12137843
"873","Han",2022-01-11,TRUE,160,0,0,"n","y","n","y",NA,"","",162,"ENWX","Handcock","WI",-89.53542263,44.12137843
"874","Han",2022-01-12,TRUE,160,0,0,"n","y","n","y",NA,"","",154,"ENWX","Handcock","WI",-89.53542263,44.12137843
"875","Han",2022-01-13,TRUE,140,0,0,"n","n","n","n",NA,"","",150,"ENWX","Handcock","WI",-89.53542263,44.12137843
"876","Han",2022-01-14,TRUE,140,0,0,"n","n","n","n",NA,"","",148,"ENWX","Handcock","WI",-89.53542263,44.12137843
"877","Han",2022-01-15,TRUE,120,0,0,"n","n","n","n",NA,"","",144,"ENWX","Handcock","WI",-89.53542263,44.12137843
"878","Han",2022-01-16,TRUE,120,0,0,"n","n","n","n",NA,"","",141,"ENWX","Handcock","WI",-89.53542263,44.12137843
"879","Han",2022-01-17,TRUE,120,0,0,"n","n","n","n",NA,"","",140,"ENWX","Handcock","WI",-89.53542263,44.12137843
"880","Han",2022-01-18,TRUE,120,0,0,"n","n","n","n",NA,"","",136,"ENWX","Handcock","WI",-89.53542263,44.12137843
"881","Han",2022-01-19,TRUE,120,0,0,"n","n","n","n",NA,"","",132,"ENWX","Handcock","WI",-89.53542263,44.12137843
"882","Han",2022-01-20,TRUE,120,0,0,"n","n","n","n",NA,"","",127,"ENWX","Handcock","WI",-89.53542263,44.12137843
"883","Han",2022-01-21,TRUE,120,0,0,"n","n","n","n",NA,"","",126,"ENWX","Handcock","WI",-89.53542263,44.12137843
"884","Han",2022-01-22,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"","",122,"ENWX","Handcock","WI",-89.53542263,44.12137843
"885","Han",2022-01-23,TRUE,160,100,100,"y","y","y","y",NA,"","",134,"ENWX","Handcock","WI",-89.53542263,44.12137843
"886","Han",2022-01-24,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,"","",134,"ENWX","Handcock","WI",-89.53542263,44.12137843
"887","Han",2022-01-25,TRUE,180,80,80,"y","y","y","y",NA,"","",75,"ENWX","Handcock","WI",-89.53542263,44.12137843
"888","Han",2022-01-26,TRUE,180,80,80,"y","y","y","y",NA,"","",73,"ENWX","Handcock","WI",-89.53542263,44.12137843
"889","Han",2022-01-27,TRUE,140,0,0,"n","y","n","y",NA,"","",70,"ENWX","Handcock","WI",-89.53542263,44.12137843
"890","Han",2022-01-28,TRUE,140,0,0,"n","y","n","y",NA,"","",64,"ENWX","Handcock","WI",-89.53542263,44.12137843
"891","Han",2022-01-29,TRUE,140,0,0,"n","y","n","y",NA,"","",62,"ENWX","Handcock","WI",-89.53542263,44.12137843
"892","Han",2022-01-30,TRUE,140,0,0,"n","y","n","y",NA,"","",60,"ENWX","Handcock","WI",-89.53542263,44.12137843
"893","Han",2022-01-31,TRUE,140,0,0,"n","y","n","y",NA,"","",59,"ENWX","Handcock","WI",-89.53542263,44.12137843
"894","Han",2022-02-01,TRUE,120,0,0,"n","y","n","y",NA,"","",23,"ENWX","Handcock","WI",-89.53542263,44.12137843
"895","Han",2022-02-02,TRUE,100,0,0,"n","n","n","n",NA,"","",10,"ENWX","Handcock","WI",-89.53542263,44.12137843
"896","Han",2022-02-03,TRUE,100,0,0,"n","n","n","n",NA,"","",8,"ENWX","Handcock","WI",-89.53542263,44.12137843
"897","Han",2022-02-04,TRUE,100,0,0,"n","n","n","n",NA,"","",7,"ENWX","Handcock","WI",-89.53542263,44.12137843
"898","Han",2022-02-05,TRUE,100,0,0,"n","n","n","n",NA,"","",8,"ENWX","Handcock","WI",-89.53542263,44.12137843
"899","Han",2022-02-06,TRUE,100,0,0,"n","n","n","n",NA,"","",6,"ENWX","Handcock","WI",-89.53542263,44.12137843
"900","Han",2022-02-07,TRUE,100,0,0,"n","n","n","n",NA,"","",6,"ENWX","Handcock","WI",-89.53542263,44.12137843
"901","Han",2022-02-08,TRUE,100,0,0,"n","n","n","n",NA,"","",4,"ENWX","Handcock","WI",-89.53542263,44.12137843
"902","Han",2022-02-09,TRUE,100,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"903","Han",2022-02-10,TRUE,100,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"904","Han",2022-02-11,TRUE,100,0,0,"n","n","n","n",NA,"","",16,"ENWX","Handcock","WI",-89.53542263,44.12137843
"905","Han",2022-02-12,TRUE,100,0,0,"n","n","n","n",NA,"","",4,"ENWX","Handcock","WI",-89.53542263,44.12137843
"906","Han",2022-02-13,TRUE,100,0,0,"n","n","n","n",NA,"","",3,"ENWX","Handcock","WI",-89.53542263,44.12137843
"907","Han",2022-02-14,TRUE,100,0,0,"n","n","n","n",NA,"","",2,"ENWX","Handcock","WI",-89.53542263,44.12137843
"908","Han",2022-02-15,TRUE,100,0,0,"n","n","n","n",NA,"","",2,"ENWX","Handcock","WI",-89.53542263,44.12137843
"909","Han",2022-02-16,TRUE,100,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"910","Han",2022-02-17,TRUE,80,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"911","Han",2022-02-18,TRUE,80,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"912","Han",2022-02-19,TRUE,80,0,0,"n","n","n","n",NA,"","",8,"ENWX","Handcock","WI",-89.53542263,44.12137843
"913","Han",2022-02-20,TRUE,60,0,0,"n","n","n","n",NA,"","",3,"ENWX","Handcock","WI",-89.53542263,44.12137843
"914","Han",2022-02-21,TRUE,20,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"915","Han",2022-02-22,TRUE,40,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"916","Han",2022-02-23,TRUE,60,0,0,"n","n","n","n",NA,"","",78,"ENWX","Handcock","WI",-89.53542263,44.12137843
"917","Han",2022-02-24,TRUE,60,0,0,"n","n","n","n",NA,"","",70,"ENWX","Handcock","WI",-89.53542263,44.12137843
"918","Han",2022-02-25,TRUE,60,0,0,"n","n","n","n",NA,"","",72,"ENWX","Handcock","WI",-89.53542263,44.12137843
"919","Han",2022-02-26,TRUE,80,0,0,"n","n","n","n",NA,"","",40,"ENWX","Handcock","WI",-89.53542263,44.12137843
"920","Han",2022-02-27,TRUE,40,0,0,"n","n","n","n",NA,"","",32,"ENWX","Handcock","WI",-89.53542263,44.12137843
"921","Han",2022-02-28,TRUE,40,0,0,"n","n","n","n",NA,"","",28,"ENWX","Handcock","WI",-89.53542263,44.12137843
"922","Han",2022-03-01,TRUE,20,0,0,"n","n","n","n",NA,"","",19,"ENWX","Handcock","WI",-89.53542263,44.12137843
"923","Han",2022-03-02,TRUE,20,0,0,"n","n","n","n",NA,"","",14,"ENWX","Handcock","WI",-89.53542263,44.12137843
"924","Han",2022-03-03,TRUE,20,0,0,"n","n","n","n",NA,"","",12,"ENWX","Handcock","WI",-89.53542263,44.12137843
"925","Han",2022-03-04,TRUE,20,0,0,"n","n","n","n",NA,"","",10,"ENWX","Handcock","WI",-89.53542263,44.12137843
"926","Han",2022-03-05,TRUE,20,0,0,"n","n","n","n",NA,"","",5,"ENWX","Handcock","WI",-89.53542263,44.12137843
"927","Han",2022-03-06,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"928","Han",2022-03-07,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"929","Han",2022-03-08,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"930","Han",2022-03-09,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"931","Han",2022-03-10,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"932","Han",2022-03-11,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"933","Han",2022-03-12,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"934","Han",2022-03-13,TRUE,20,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"935","Han",2022-03-14,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"936","Han",2022-03-15,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"937","Han",2022-03-16,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"938","Han",2022-03-17,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"939","Han",2022-03-18,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"940","Han",2022-03-19,TRUE,20,20,20,"y","n","y","n",NA,"","",36,"ENWX","Handcock","WI",-89.53542263,44.12137843
"941","Han",2022-03-20,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"942","Han",2022-03-21,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"943","Han",2022-03-22,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"944","Han",2022-03-23,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"945","Han",2022-03-24,TRUE,0,0,0,"n","n","n","n",NA,"","",16,"ENWX","Handcock","WI",-89.53542263,44.12137843
"946","Han",2022-03-25,TRUE,0,0,0,"n","n","n","n",NA,"","",19,"ENWX","Handcock","WI",-89.53542263,44.12137843
"947","Han",2022-03-26,TRUE,0,0,0,"n","n","n","n",NA,"","",12,"ENWX","Handcock","WI",-89.53542263,44.12137843
"948","Han",2022-03-27,TRUE,0,0,0,"n","n","n","n",NA,"","",8,"ENWX","Handcock","WI",-89.53542263,44.12137843
"949","Han",2022-03-28,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"950","Han",2022-03-29,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"951","Han",2022-03-30,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"952","Han",2022-03-31,TRUE,20,20,20,"y","n","y","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"953","Han",2022-04-01,TRUE,20,20,20,"y","n","y","n",NA,"","",25,"ENWX","Handcock","WI",-89.53542263,44.12137843
"954","Han",2022-04-02,TRUE,20,20,20,"y","n","y","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"955","Han",2022-04-03,TRUE,0,0,0,"n","n","n","n",NA,"","",21,"ENWX","Handcock","WI",-89.53542263,44.12137843
"956","Han",2022-04-04,TRUE,0,0,0,"n","n","n","n",NA,"","",16,"ENWX","Handcock","WI",-89.53542263,44.12137843
"957","Han",2022-04-05,TRUE,0,0,0,"n","n","n","n",NA,"","",11,"ENWX","Handcock","WI",-89.53542263,44.12137843
"958","Han",2022-04-06,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"959","Han",2022-04-07,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"960","Han",2022-04-08,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"961","Han",2022-04-09,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"962","Han",2022-04-10,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"963","Han",2022-04-11,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"964","Han",2022-04-12,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"965","Han",2022-04-13,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"966","Han",2022-04-14,TRUE,0,0,0,"n","n","n","n",NA,"","",16,"ENWX","Handcock","WI",-89.53542263,44.12137843
"967","Han",2022-04-15,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"968","Han",2022-04-16,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Handcock","WI",-89.53542263,44.12137843
"969","Spo",2021-10-06,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Spooner","WI",-91.87564688,45.82318758
"970","Spo",2021-10-07,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Spooner","WI",-91.87564688,45.82318758
"971","Spo",2021-10-08,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Spooner","WI",-91.87564688,45.82318758
"972","Spo",2021-10-09,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Spooner","WI",-91.87564688,45.82318758
"973","Spo",2021-10-10,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Spooner","WI",-91.87564688,45.82318758
"974","Spo",2021-10-11,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Spooner","WI",-91.87564688,45.82318758
"975","Spo",2021-10-12,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Spooner","WI",-91.87564688,45.82318758
"976","Spo",2021-10-13,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Spooner","WI",-91.87564688,45.82318758
"977","Spo",2021-10-14,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Spooner","WI",-91.87564688,45.82318758
"978","Spo",2021-10-15,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Spooner","WI",-91.87564688,45.82318758
"979","Spo",2021-10-16,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Spooner","WI",-91.87564688,45.82318758
"980","Spo",2021-10-17,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Spooner","WI",-91.87564688,45.82318758
"981","Spo",2021-10-18,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Spooner","WI",-91.87564688,45.82318758
"982","Spo",2021-10-19,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Spooner","WI",-91.87564688,45.82318758
"983","Spo",2021-10-20,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Spooner","WI",-91.87564688,45.82318758
"984","Spo",2021-10-21,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Spooner","WI",-91.87564688,45.82318758
"985","Spo",2021-10-22,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Spooner","WI",-91.87564688,45.82318758
"986","Spo",2021-10-23,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Spooner","WI",-91.87564688,45.82318758
"987","Spo",2021-10-24,TRUE,0,0,0,"n","n","n","n",NA,"","",0,"ENWX","Spooner","WI",-91.87564688,45.82318758
